pattern,support,sequences
"[0, 2, 6, 13, 1]",4,"[4, 6, 8, 9]"
"[1, 3, 17, 1, 0]",3,"[6, 8, 9]"
"[13, 1, 0, 2, 6]",5,"[1, 3, 4, 8, 9]"
"[1, 0, 12, 6, 2]",3,"[0, 3, 5]"
"[12, 6, 2, 0, 1]",3,"[0, 4, 7]"
"[2, 10, 6, 2, 1]",6,"[0, 1, 4, 5, 6, 8]"
"[11, 4, 5, 1, 0]",4,"[0, 1, 6, 9]"
"[4, 5, 4, 7, 1]",3,"[4, 5, 9]"
"[10, 6, 2, 1, 2]",4,"[0, 4, 5, 8]"
"[17, 1, 0, 3, 0]",4,"[1, 6, 8, 9]"
"[0, 3, 8, 3, 7]",3,"[0, 7, 8]"
"[0, 6, 7, 3, 5]",4,"[4, 5, 6, 7]"
"[5, 3, 0, 5, 8]",3,"[0, 4, 8]"
"[1, 0, 3, 8, 9]",5,"[0, 2, 6, 7, 9]"
"[2, 1, 2, 12, 4]",3,"[1, 3, 4]"
"[13, 4, 1, 2, 1]",4,"[0, 4, 5, 8]"
"[13, 3, 4, 1, 0]",3,"[0, 2, 5]"
"[4, 12, 4, 1, 0]",3,"[1, 5, 7]"
"[6, 7, 1, 7, 0]",3,"[0, 1, 7]"
"[9, 1, 0, 3, 8]",5,"[0, 3, 4, 5, 9]"
"[2, 7, 1, 2, 9]",3,"[0, 5, 9]"
"[6, 13, 1, 0, 1]",5,"[0, 4, 6, 8, 9]"
"[1, 0, 2, 12, 6]",4,"[0, 2, 4, 5]"
"[3, 0, 2, 10, 6]",8,"[0, 1, 3, 4, 5, 6, 7, 8]"
"[9, 0, 2, 9, 1]",3,"[0, 3, 5]"
"[1, 0, 5, 11, 4]",7,"[0, 3, 4, 5, 6, 7, 9]"
"[7, 1, 0, 5, 8]",6,"[0, 1, 4, 5, 6, 8]"
"[0, 5, 8, 0, 8]",4,"[0, 2, 4, 8]"
"[11, 4, 1, 0, 5]",7,"[0, 1, 4, 5, 6, 8, 9]"
"[0, 3, 8, 9, 1]",3,"[4, 7, 8]"
"[0, 2, 11, 6, 2]",3,"[4, 5, 8]"
"[3, 8, 3, 7, 0]",3,"[0, 2, 8]"
"[0, 2, 10, 4, 5]",6,"[1, 3, 4, 5, 6, 7]"
"[9, 1, 0, 2, 9]",4,"[0, 1, 5, 9]"
"[1, 2, 10, 6, 2]",6,"[0, 1, 2, 4, 8, 9]"
"[0, 1, 0, 6, 14]",3,"[2, 5, 7]"
"[4, 5, 4, 5, 3]",3,"[2, 5, 9]"
"[8, 9, 1, 3, 0]",3,"[4, 5, 9]"
"[0, 5, 12, 4, 0]",3,"[3, 5, 6]"
"[2, 0, 2, 11, 6]",5,"[0, 1, 2, 4, 5]"
"[7, 1, 0, 2, 11]",5,"[1, 4, 5, 8, 9]"
"[2, 1, 0, 12, 6]",3,"[0, 3, 5]"
"[8, 3, 0, 3, 7]",3,"[0, 3, 6]"
"[7, 1, 7, 0, 6]",3,"[0, 5, 7]"
"[5, 0, 2, 10, 4]",4,"[1, 3, 4, 5]"
"[2, 11, 6, 2, 0]",4,"[3, 4, 8, 9]"
"[3, 8, 9, 1, 0]",5,"[4, 5, 7, 8, 9]"
"[2, 10, 4, 0, 5]",3,"[1, 4, 7]"
"[2, 10, 6, 0, 3]",3,"[0, 5, 6]"
"[1, 0, 11, 4, 5]",3,"[1, 5, 6]"
"[1, 0, 8, 12, 0]",3,"[3, 4, 5]"
"[2, 1, 2, 10, 6]",5,"[0, 2, 4, 5, 8]"
"[4, 1, 0, 5, 11]",3,"[0, 5, 9]"
"[5, 7, 1, 7, 1]",3,"[1, 3, 7]"
"[0, 2, 12, 4, 3]",3,"[4, 5, 8]"
"[6, 2, 0, 2, 11]",4,"[0, 1, 4, 5]"
"[10, 6, 2, 0, 3]",5,"[1, 4, 5, 6, 9]"
"[0, 6, 1, 0, 14]",3,"[4, 6, 7]"
"[0, 1, 0, 8, 12]",6,"[0, 3, 4, 5, 6, 8]"
"[0, 3, 0, 12, 6]",4,"[0, 5, 6, 7]"
"[13, 4, 1, 0, 3]",5,"[0, 1, 4, 6, 7]"
"[4, 3, 5, 4, 5]",3,"[1, 5, 6]"
"[4, 5, 9, 1, 2]",3,"[1, 4, 9]"
"[0, 2, 0, 6, 13]",3,"[0, 3, 4]"
"[8, 9, 1, 0, 3]",5,"[0, 3, 4, 7, 9]"
"[10, 9, 1, 0, 1]",3,"[5, 7, 9]"
"[1, 0, 6, 13, 1]",6,"[0, 1, 3, 4, 6, 9]"
"[0, 2, 1, 0, 18]",3,"[0, 5, 9]"
"[1, 2, 6, 2, 10]",5,"[0, 3, 4, 5, 6]"
"[6, 7, 3, 0, 5]",3,"[2, 5, 6]"
"[5, 11, 4, 1, 0]",3,"[1, 4, 6]"
"[0, 3, 17, 1, 0]",5,"[0, 2, 6, 8, 9]"
"[10, 4, 1, 0, 6]",4,"[0, 5, 6, 8]"
"[6, 9, 1, 0, 5]",3,"[0, 4, 6]"
"[3, 0, 8, 9, 1]",6,"[0, 2, 4, 6, 7, 9]"
"[7, 1, 0, 6, 7]",4,"[2, 3, 4, 7]"
"[1, 0, 8, 0, 12]",3,"[4, 5, 7]"
"[2, 12, 4, 3, 0]",4,"[0, 3, 4, 8]"
"[3, 5, 4, 5, 4]",4,"[0, 4, 5, 6]"
"[4, 1, 0, 12, 4]",4,"[3, 4, 5, 6]"
"[8, 9, 1, 2, 1]",4,"[0, 1, 2, 9]"
"[1, 2, 12, 4, 1]",3,"[0, 4, 5]"
"[4, 5, 8, 3, 0]",3,"[5, 6, 7]"
"[2, 0, 2, 12, 4]",3,"[3, 7, 9]"
"[9, 1, 7, 1, 2]",4,"[2, 3, 4, 5]"
"[2, 11, 4, 1, 2]",3,"[1, 5, 9]"
"[7, 3, 5, 4, 1]",3,"[0, 5, 7]"
"[0, 2, 11, 4, 3]",4,"[3, 5, 6, 8]"
"[8, 3, 8, 0, 1]",3,"[2, 4, 7]"
"[0, 3, 0, 11, 6]",3,"[3, 5, 7]"
"[1, 0, 2, 11, 6]",7,"[0, 1, 3, 4, 5, 8, 9]"
"[2, 0, 2, 10, 6]",3,"[4, 6, 9]"
"[3, 5, 9, 3, 0]",3,"[0, 5, 7]"
"[4, 1, 2, 6, 7]",4,"[0, 1, 3, 4]"
"[6, 2, 9, 3, 0]",3,"[5, 7, 9]"
"[6, 2, 9, 1, 2]",4,"[3, 4, 5, 8]"
"[2, 9, 1, 2, 6]",4,"[1, 3, 4, 5]"
"[0, 8, 0, 2, 10]",5,"[1, 3, 4, 5, 8]"
"[1, 0, 12, 6, 1]",3,"[4, 5, 8]"
"[8, 9, 1, 2, 0]",3,"[0, 4, 5]"
"[5, 1, 0, 5, 9]",3,"[0, 3, 5]"
"[2, 9, 1, 7, 1]",4,"[3, 4, 5, 7]"
"[8, 3, 0, 5, 4]",3,"[1, 4, 5]"
"[7, 1, 0, 5, 7]",5,"[0, 3, 5, 6, 8]"
"[10, 4, 5, 0, 1]",4,"[0, 3, 4, 5]"
"[17, 1, 0, 2, 0]",3,"[5, 8, 9]"
"[12, 4, 1, 2, 1]",3,"[0, 3, 5]"
"[10, 4, 1, 0, 5]",8,"[0, 3, 4, 5, 6, 7, 8, 9]"
"[0, 3, 7, 3, 7]",3,"[0, 2, 3]"
"[1, 2, 6, 2, 9]",3,"[3, 5, 9]"
"[4, 7, 1, 7, 1]",3,"[0, 6, 8]"
"[9, 1, 7, 3, 0]",3,"[3, 5, 6]"
"[9, 1, 2, 7, 1]",4,"[2, 4, 8, 9]"
"[11, 4, 3, 0, 2]",3,"[0, 3, 7]"
"[6, 7, 1, 0, 6]",6,"[0, 1, 3, 4, 7, 9]"
"[12, 4, 3, 0, 1]",3,"[0, 3, 8]"
"[4, 5, 3, 8, 0]",3,"[0, 1, 6]"
"[5, 9, 1, 0, 5]",3,"[3, 4, 5]"
"[3, 5, 7, 0, 5]",3,"[3, 4, 9]"
"[0, 12, 6, 2, 0]",3,"[4, 5, 7]"
"[3, 0, 12, 4, 1]",6,"[1, 2, 4, 5, 7, 9]"
"[3, 0, 2, 11, 4]",4,"[3, 4, 5, 9]"
"[0, 1, 0, 6, 13]",6,"[4, 5, 6, 7, 8, 9]"
"[1, 0, 5, 10, 4]",3,"[0, 3, 5]"
"[3, 0, 3, 5, 9]",3,"[4, 5, 7]"
"[9, 1, 2, 0, 8]",3,"[3, 4, 5]"
"[0, 2, 11, 6, 1]",3,"[4, 7, 8]"
"[2, 1, 0, 8, 9]",4,"[0, 3, 4, 9]"
"[2, 9, 1, 0, 8]",5,"[0, 1, 5, 7, 9]"
"[3, 5, 4, 7, 1]",4,"[0, 5, 6, 7]"
"[0, 8, 9, 1, 2]",4,"[0, 2, 4, 8]"
"[2, 6, 2, 9, 1]",3,"[3, 5, 9]"
"[7, 1, 2, 9, 1]",3,"[0, 5, 8]"
"[0, 6, 13, 1, 0]",7,"[0, 2, 3, 4, 6, 8, 9]"
"[1, 0, 2, 8, 9]",3,"[4, 5, 6]"
"[12, 4, 1, 0, 3]",9,"[0, 1, 3, 4, 5, 6, 7, 8, 9]"
"[13, 4, 1, 0, 2]",7,"[0, 2, 3, 4, 5, 6, 8]"
"[11, 6, 2, 1, 0]",4,"[1, 2, 4, 8]"
"[13, 4, 1, 2, 0]",3,"[0, 2, 5]"
"[4, 0, 5, 8, 3]",3,"[3, 4, 6]"
"[0, 1, 2, 11, 6]",5,"[0, 1, 4, 5, 8]"
"[5, 7, 3, 0, 5]",3,"[3, 5, 6]"
"[1, 3, 0, 12, 4]",3,"[4, 5, 6]"
"[5, 7, 0, 3, 5]",3,"[0, 4, 5]"
"[4, 0, 2, 10, 4]",4,"[1, 4, 5, 6]"
"[10, 4, 5, 1, 0]",6,"[0, 1, 2, 3, 5, 6]"
"[1, 7, 3, 5, 4]",4,"[0, 4, 5, 7]"
"[1, 0, 8, 0, 11]",3,"[1, 2, 3]"
"[2, 1, 12, 4, 1]",3,"[0, 4, 7]"
"[2, 1, 2, 11, 4]",5,"[0, 4, 5, 8, 9]"
"[2, 10, 6, 2, 0]",7,"[2, 4, 5, 6, 7, 8, 9]"
"[7, 1, 0, 2, 10]",4,"[2, 4, 6, 7]"
"[8, 9, 1, 0, 2]",5,"[0, 3, 4, 5, 9]"
"[9, 1, 2, 6, 2]",3,"[1, 3, 5]"
"[0, 3, 0, 8, 9]",7,"[0, 1, 3, 4, 5, 6, 7]"
"[2, 12, 4, 0, 2]",3,"[0, 4, 8]"
"[3, 4, 1, 0, 12]",3,"[0, 4, 5]"
"[10, 4, 3, 0, 3]",3,"[1, 4, 5]"
"[2, 11, 6, 1, 0]",3,"[4, 6, 7]"
"[0, 2, 10, 6, 2]",7,"[0, 1, 4, 5, 6, 7, 8]"
"[2, 0, 8, 9, 1]",3,"[0, 1, 3]"
"[9, 3, 0, 8, 0]",3,"[5, 7, 9]"
"[3, 5, 3, 8, 0]",3,"[0, 5, 9]"
"[4, 5, 9, 1, 0]",4,"[3, 4, 5, 9]"
"[0, 8, 3, 0, 8]",6,"[0, 1, 3, 4, 6, 8]"
"[4, 10, 4, 1, 0]",5,"[0, 1, 3, 4, 6]"
"[17, 1, 0, 1, 0]",4,"[0, 4, 6, 9]"
"[2, 12, 4, 1, 0]",6,"[0, 3, 4, 5, 7, 9]"
"[4, 3, 0, 2, 10]",5,"[0, 3, 4, 5, 7]"
"[8, 3, 7, 1, 0]",8,"[0, 2, 3, 4, 5, 6, 7, 8]"
"[13, 3, 0, 1, 2]",5,"[3, 4, 6, 7, 8]"
"[0, 5, 0, 5, 9]",3,"[1, 3, 5]"
"[0, 3, 8, 3, 5]",3,"[2, 3, 6]"
"[3, 8, 0, 6, 2]",3,"[0, 1, 8]"
"[0, 3, 0, 12, 4]",6,"[1, 3, 5, 6, 7, 9]"
"[3, 8, 3, 0, 5]",4,"[4, 5, 8, 9]"
"[1, 0, 13, 4, 1]",3,"[4, 5, 6]"
"[9, 1, 0, 5, 4]",4,"[0, 3, 6, 9]"
"[2, 1, 2, 10, 4]",6,"[0, 1, 2, 3, 4, 8]"
"[0, 2, 6, 2, 9]",4,"[4, 5, 7, 9]"
"[2, 10, 4, 3, 0]",3,"[3, 4, 5]"
"[3, 0, 2, 10, 4]",6,"[1, 3, 4, 5, 6, 7]"
"[5, 3, 0, 3, 8]",3,"[1, 2, 7]"
"[1, 0, 2, 12, 4]",6,"[0, 3, 4, 5, 6, 8]"
"[0, 8, 0, 3, 8]",4,"[1, 3, 5, 8]"
"[7, 1, 0, 3, 8]",3,"[0, 5, 6]"
"[13, 3, 0, 3, 0]",6,"[0, 5, 6, 7, 8, 9]"
"[3, 7, 1, 7, 1]",4,"[4, 5, 6, 7]"
"[2, 0, 12, 4, 1]",3,"[2, 3, 4]"
"[6, 7, 1, 0, 5]",6,"[3, 4, 5, 6, 7, 8]"
"[3, 0, 5, 4, 7]",4,"[0, 1, 5, 9]"
"[2, 11, 4, 0, 2]",3,"[2, 3, 4]"
"[0, 8, 3, 7, 1]",5,"[2, 3, 4, 5, 6]"
"[11, 4, 1, 2, 1]",4,"[0, 6, 8, 9]"
"[0, 1, 2, 12, 4]",3,"[0, 4, 5]"
"[0, 2, 11, 6, 0]",3,"[1, 2, 8]"
"[0, 12, 4, 1, 2]",3,"[3, 4, 5]"
"[8, 3, 0, 8, 0]",3,"[0, 4, 8]"
"[10, 6, 2, 0, 1]",4,"[0, 1, 2, 7]"
"[3, 0, 8, 0, 8]",3,"[0, 1, 3]"
"[0, 2, 10, 4, 3]",3,"[5, 7, 9]"
"[0, 3, 5, 4, 7]",3,"[0, 5, 6]"
"[8, 0, 3, 7, 1]",3,"[0, 4, 6]"
"[12, 4, 1, 2, 0]",5,"[0, 4, 5, 6, 8]"
"[1, 0, 2, 13, 3]",3,"[4, 5, 9]"
"[2, 1, 0, 12, 4]",3,"[2, 3, 5]"
"[4, 1, 0, 5, 9]",4,"[0, 4, 5, 8]"
"[9, 1, 7, 0, 2]",3,"[3, 4, 8]"
"[12, 4, 0, 1, 2]",3,"[4, 5, 8]"
"[3, 8, 0, 2, 6]",3,"[0, 2, 9]"
"[0, 12, 6, 1, 0]",4,"[4, 5, 7, 8]"
"[12, 4, 0, 3, 0]",5,"[3, 5, 6, 7, 9]"
"[8, 9, 1, 0, 1]",4,"[0, 4, 6, 7]"
"[0, 2, 10, 6, 1]",3,"[2, 6, 9]"
"[1, 0, 8, 9, 1]",6,"[0, 1, 2, 3, 4, 9]"
"[12, 4, 1, 0, 2]",7,"[0, 2, 3, 5, 6, 7, 8]"
"[6, 2, 0, 3, 8]",3,"[1, 4, 8]"
"[10, 4, 3, 0, 2]",7,"[1, 2, 3, 4, 5, 6, 7]"
"[11, 6, 1, 0, 1]",4,"[0, 4, 8, 9]"
"[5, 4, 5, 4, 1]",4,"[0, 4, 5, 6]"
"[1, 0, 2, 10, 6]",7,"[1, 2, 4, 5, 6, 8, 9]"
"[13, 3, 0, 2, 1]",5,"[3, 4, 7, 8, 9]"
"[10, 6, 2, 1, 0]",6,"[0, 1, 4, 5, 6, 8]"
"[0, 5, 4, 3, 7]",4,"[1, 5, 7, 8]"
"[0, 2, 12, 4, 1]",5,"[3, 4, 5, 6, 7]"
"[2, 10, 4, 1, 2]",5,"[2, 4, 5, 6, 8]"
"[4, 3, 5, 7, 0]",5,"[1, 3, 4, 6, 9]"
"[0, 2, 0, 8, 9]",3,"[0, 2, 3]"
"[0, 12, 4, 0, 3]",3,"[5, 6, 9]"
"[8, 3, 0, 3, 5]",3,"[0, 5, 9]"
"[7, 1, 0, 2, 9]",4,"[2, 3, 5, 8]"
"[4, 1, 0, 2, 12]",4,"[0, 4, 5, 8]"
"[2, 10, 4, 0, 3]",4,"[2, 4, 5, 6]"
"[1, 0, 6, 2, 10]",4,"[4, 5, 6, 9]"
"[0, 8, 0, 2, 9]",4,"[0, 1, 5, 8]"
"[0, 1, 2, 10, 6]",6,"[0, 1, 5, 6, 8, 9]"
"[3, 7, 1, 0, 8]",4,"[2, 3, 4, 8]"
"[8, 0, 3, 8, 0]",3,"[1, 5, 8]"
"[7, 0, 2, 9, 1]",3,"[5, 8, 9]"
"[0, 5, 3, 8, 3]",3,"[2, 4, 8]"
"[11, 4, 1, 0, 3]",6,"[0, 3, 4, 5, 7, 8]"
"[0, 5, 1, 2, 11]",3,"[4, 7, 8]"
"[0, 2, 1, 12, 4]",3,"[0, 4, 7]"
"[2, 0, 5, 4, 8]",3,"[0, 4, 8]"
"[1, 2, 11, 4, 1]",8,"[0, 1, 4, 5, 6, 7, 8, 9]"
"[0, 2, 9, 1, 7]",4,"[2, 3, 5, 8]"
"[1, 0, 8, 3, 7]",3,"[2, 3, 6]"
"[1, 2, 12, 4, 0]",3,"[0, 4, 5]"
"[3, 7, 3, 4, 1]",4,"[0, 3, 5, 7]"
"[1, 2, 11, 4, 0]",3,"[4, 8, 9]"
"[0, 1, 2, 11, 4]",4,"[1, 6, 8, 9]"
"[2, 1, 2, 6, 7]",3,"[0, 4, 5]"
"[1, 2, 7, 1, 7]",3,"[4, 5, 7]"
"[7, 0, 3, 7, 1]",4,"[3, 4, 6, 8]"
"[9, 1, 0, 1, 7]",3,"[5, 6, 7]"
"[0, 9, 1, 0, 8]",3,"[3, 4, 5]"
"[0, 11, 4, 1, 2]",3,"[3, 6, 9]"
"[10, 4, 3, 0, 1]",3,"[3, 5, 6]"
"[1, 2, 10, 4, 1]",7,"[2, 3, 4, 5, 6, 7, 8]"
"[4, 1, 0, 2, 11]",3,"[4, 5, 6]"
"[0, 12, 4, 0, 2]",3,"[0, 2, 4]"
"[3, 0, 5, 3, 7]",6,"[0, 2, 3, 4, 5, 7]"
"[10, 4, 1, 0, 3]",8,"[0, 1, 2, 3, 4, 5, 6, 9]"
"[10, 4, 1, 2, 1]",4,"[2, 3, 4, 5]"
"[4, 5, 1, 0, 8]",3,"[0, 2, 4]"
"[1, 0, 3, 0, 14]",3,"[2, 7, 8]"
"[0, 2, 11, 4, 1]",7,"[1, 3, 4, 5, 7, 8, 9]"
"[0, 2, 13, 3, 0]",5,"[1, 2, 3, 5, 9]"
"[7, 1, 0, 2, 8]",3,"[2, 5, 7]"
"[14, 0, 3, 0, 1]",3,"[1, 5, 7]"
"[7, 1, 2, 7, 1]",4,"[0, 1, 5, 7]"
"[12, 4, 1, 0, 1]",4,"[4, 5, 6, 9]"
"[2, 11, 4, 1, 0]",10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[0, 2, 12, 4, 0]",5,"[0, 3, 4, 8, 9]"
"[3, 0, 3, 0, 12]",4,"[2, 6, 7, 9]"
"[7, 1, 2, 6, 2]",3,"[2, 4, 5]"
"[5, 9, 1, 0, 3]",3,"[0, 3, 9]"
"[1, 0, 2, 11, 4]",7,"[1, 3, 4, 5, 6, 8, 9]"
"[11, 4, 1, 2, 0]",4,"[0, 3, 4, 6]"
"[10, 4, 1, 3, 0]",3,"[1, 5, 7]"
"[4, 1, 0, 1, 12]",3,"[0, 3, 5]"
"[0, 2, 0, 12, 4]",5,"[2, 3, 4, 5, 8]"
"[3, 7, 1, 7, 0]",3,"[4, 5, 6]"
"[3, 0, 6, 2, 7]",3,"[4, 5, 6]"
"[3, 5, 4, 5, 1]",4,"[0, 1, 4, 5]"
"[1, 12, 4, 1, 0]",6,"[0, 1, 3, 4, 5, 6]"
"[0, 1, 0, 8, 9]",3,"[3, 5, 6]"
"[3, 0, 5, 9, 1]",5,"[0, 2, 3, 5, 8]"
"[7, 1, 2, 0, 8]",3,"[1, 3, 5]"
"[0, 8, 0, 3, 7]",4,"[1, 2, 4, 5]"
"[1, 0, 5, 9, 3]",4,"[0, 3, 5, 8]"
"[9, 1, 0, 6, 2]",3,"[3, 4, 5]"
"[0, 5, 4, 5, 4]",3,"[0, 4, 5]"
"[0, 2, 10, 6, 0]",4,"[3, 4, 5, 6]"
"[4, 5, 4, 5, 0]",4,"[4, 6, 7, 9]"
"[6, 2, 9, 1, 0]",6,"[0, 3, 4, 5, 8, 9]"
"[2, 6, 9, 1, 0]",3,"[1, 4, 9]"
"[3, 7, 0, 8, 0]",6,"[0, 2, 4, 5, 8, 9]"
"[11, 4, 0, 3, 0]",3,"[0, 3, 5]"
"[4, 1, 0, 6, 7]",3,"[0, 4, 5]"
"[11, 4, 1, 0, 2]",7,"[0, 3, 4, 5, 6, 8, 9]"
"[2, 6, 7, 0, 3]",3,"[3, 4, 9]"
"[5, 4, 1, 0, 8]",5,"[3, 4, 5, 6, 9]"
"[6, 1, 0, 3, 8]",3,"[4, 7, 8]"
"[0, 3, 7, 0, 8]",4,"[0, 2, 5, 9]"
"[0, 5, 1, 0, 12]",3,"[4, 5, 6]"
"[6, 7, 3, 0, 2]",3,"[2, 4, 6]"
"[0, 3, 5, 9, 1]",3,"[3, 4, 7]"
"[5, 7, 1, 0, 5]",4,"[1, 3, 5, 6]"
"[7, 1, 7, 0, 3]",4,"[0, 4, 6, 7]"
"[0, 1, 0, 5, 12]",3,"[1, 3, 4]"
"[3, 7, 1, 0, 7]",3,"[0, 3, 6]"
"[6, 9, 1, 0, 2]",3,"[1, 2, 9]"
"[9, 1, 0, 2, 6]",6,"[0, 3, 4, 6, 8, 9]"
"[0, 3, 0, 2, 13]",3,"[1, 3, 5]"
"[0, 3, 0, 11, 4]",3,"[5, 7, 9]"
"[4, 3, 8, 3, 0]",3,"[4, 5, 8]"
"[4, 1, 0, 5, 8]",6,"[0, 3, 4, 5, 6, 8]"
"[7, 1, 7, 3, 0]",3,"[0, 5, 7]"
"[4, 7, 1, 0, 6]",3,"[1, 4, 5]"
"[2, 7, 1, 7, 1]",4,"[0, 4, 5, 7]"
"[8, 0, 3, 7, 0]",3,"[1, 2, 5]"
"[0, 5, 3, 7, 3]",4,"[2, 3, 5, 7]"
"[9, 1, 0, 8, 0]",3,"[1, 3, 5]"
"[0, 8, 9, 1, 0]",7,"[0, 1, 3, 4, 5, 7, 9]"
"[0, 3, 7, 1, 7]",3,"[4, 5, 6]"
"[3, 0, 3, 5, 7]",4,"[3, 4, 7, 8]"
"[3, 0, 2, 6, 7]",3,"[4, 5, 8]"
"[9, 1, 0, 5, 3]",4,"[0, 4, 5, 7]"
"[9, 1, 7, 1, 0]",5,"[1, 5, 7, 8, 9]"
"[1, 0, 12, 4, 1]",6,"[0, 3, 4, 5, 7, 8]"
"[2, 6, 7, 1, 2]",6,"[0, 1, 3, 4, 5, 8]"
"[0, 5, 8, 0, 5]",4,"[0, 1, 2, 4]"
"[5, 4, 1, 7, 1]",3,"[0, 4, 6]"
"[7, 1, 0, 3, 7]",4,"[0, 6, 7, 9]"
"[9, 1, 0, 3, 5]",4,"[3, 4, 7, 9]"
"[7, 0, 8, 3, 0]",3,"[2, 3, 6]"
"[5, 9, 1, 0, 2]",6,"[0, 3, 4, 5, 6, 8]"
"[4, 1, 0, 5, 7]",5,"[3, 4, 5, 6, 7]"
"[0, 3, 0, 5, 9]",5,"[3, 4, 5, 8, 9]"
"[5, 4, 5, 1, 2]",3,"[3, 4, 5]"
"[10, 4, 0, 3, 0]",7,"[2, 3, 4, 5, 6, 7, 9]"
"[7, 1, 0, 2, 7]",3,"[5, 7, 8]"
"[1, 0, 8, 3, 5]",5,"[2, 4, 5, 6, 8]"
"[2, 9, 1, 0, 5]",5,"[0, 1, 5, 6, 9]"
"[2, 10, 4, 0, 1]",3,"[5, 7, 8]"
"[0, 3, 7, 3, 4]",3,"[0, 5, 7]"
"[4, 1, 3, 5, 4]",3,"[1, 5, 9]"
"[4, 5, 0, 1, 7]",3,"[0, 4, 6]"
"[6, 7, 1, 2, 1]",4,"[0, 1, 4, 5]"
"[1, 0, 11, 4, 1]",4,"[3, 5, 6, 9]"
"[13, 1, 0, 2, 1]",4,"[0, 4, 5, 6]"
"[0, 8, 0, 5, 4]",6,"[0, 1, 2, 4, 5, 9]"
"[1, 0, 5, 8, 3]",4,"[0, 3, 4, 6]"
"[6, 9, 1, 0, 1]",3,"[0, 4, 5]"
"[5, 1, 0, 2, 9]",4,"[0, 3, 4, 5]"
"[3, 0, 6, 2, 6]",4,"[3, 5, 6, 9]"
"[0, 3, 5, 4, 5]",4,"[3, 4, 5, 6]"
"[0, 2, 11, 4, 0]",3,"[3, 4, 6]"
"[2, 10, 4, 1, 0]",8,"[0, 2, 3, 4, 5, 6, 7, 8]"
"[0, 6, 0, 3, 8]",3,"[0, 6, 9]"
"[0, 1, 0, 12, 4]",4,"[5, 6, 7, 9]"
"[0, 5, 4, 1, 7]",3,"[0, 4, 6]"
"[5, 4, 7, 1, 0]",6,"[0, 1, 3, 5, 7, 9]"
"[1, 0, 3, 5, 8]",4,"[3, 4, 5, 8]"
"[4, 1, 2, 9, 1]",3,"[0, 5, 7]"
"[3, 0, 5, 4, 5]",4,"[0, 4, 5, 9]"
"[1, 7, 1, 7, 1]",4,"[0, 3, 7, 8]"
"[1, 2, 0, 5, 9]",3,"[0, 7, 9]"
"[1, 0, 14, 0, 2]",4,"[2, 4, 5, 9]"
"[13, 3, 0, 1, 0]",5,"[0, 3, 5, 6, 8]"
"[2, 0, 1, 2, 12]",3,"[0, 1, 4]"
"[0, 2, 10, 4, 1]",7,"[1, 3, 4, 5, 6, 7, 8]"
"[10, 4, 1, 0, 2]",7,"[0, 1, 3, 4, 5, 7, 8]"
"[4, 1, 0, 12, 0]",4,"[0, 3, 4, 5]"
"[0, 2, 1, 2, 12]",3,"[0, 4, 5]"
"[12, 4, 0, 1, 0]",4,"[3, 5, 6, 7]"
"[1, 2, 6, 7, 1]",5,"[0, 1, 4, 5, 8]"
"[0, 3, 8, 0, 6]",3,"[2, 7, 8]"
"[6, 7, 1, 0, 3]",8,"[1, 2, 3, 4, 5, 7, 8, 9]"
"[5, 3, 0, 5, 4]",4,"[0, 1, 4, 5]"
"[5, 4, 5, 3, 0]",4,"[0, 2, 3, 5]"
"[8, 0, 5, 4, 0]",3,"[0, 4, 5]"
"[3, 0, 2, 12, 0]",4,"[3, 4, 6, 7]"
"[0, 1, 2, 0, 14]",3,"[4, 5, 8]"
"[3, 8, 3, 0, 3]",4,"[0, 1, 5, 8]"
"[4, 0, 5, 7, 1]",3,"[3, 5, 8]"
"[2, 0, 5, 3, 7]",3,"[0, 2, 7]"
"[0, 3, 0, 8, 6]",3,"[2, 5, 9]"
"[9, 1, 2, 0, 5]",3,"[1, 4, 9]"
"[3, 0, 6, 7, 1]",7,"[0, 2, 3, 4, 5, 7, 9]"
"[4, 3, 8, 0, 2]",3,"[2, 5, 8]"
"[1, 0, 12, 4, 0]",7,"[2, 3, 4, 5, 6, 7, 9]"
"[7, 1, 0, 5, 4]",7,"[0, 1, 3, 4, 5, 6, 7]"
"[0, 5, 9, 3, 0]",3,"[3, 4, 5]"
"[7, 0, 3, 7, 0]",3,"[2, 4, 5]"
"[5, 4, 0, 2, 6]",3,"[0, 3, 5]"
"[4, 7, 1, 0, 5]",5,"[0, 3, 5, 6, 7]"
"[13, 1, 0, 3, 0]",5,"[0, 4, 5, 6, 8]"
"[11, 4, 1, 0, 1]",8,"[0, 2, 3, 4, 5, 6, 7, 8]"
"[3, 7, 1, 0, 6]",3,"[5, 6, 8]"
"[6, 2, 6, 2, 1]",5,"[0, 4, 5, 7, 9]"
"[6, 0, 3, 7, 1]",3,"[5, 6, 8]"
"[1, 0, 2, 10, 4]",8,"[2, 3, 4, 5, 6, 7, 8, 9]"
"[0, 12, 4, 0, 1]",4,"[4, 5, 6, 7]"
"[5, 1, 0, 8, 3]",3,"[0, 3, 4]"
"[1, 2, 10, 4, 0]",5,"[1, 5, 6, 7, 8]"
"[2, 0, 5, 9, 1]",6,"[0, 3, 5, 6, 7, 9]"
